scenario_index,v27_rf,v28_rf,delta_rf,v27_progress,v28_progress,delta_progress,v27_comfort,v28_comfort,delta_comfort,v27_collision,v28_collision,delta_collision,v27_overlap,v28_overlap,delta_overlap,v27_offroad,v28_offroad,delta_offroad,v27_accuracy,v28_accuracy,delta_accuracy
1828,0.9212061,0.9474681,0.026262000000000008,0.8874372,0.9249544,0.03751719999999992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1829,0.8733746,0.8822748,0.008900200000000025,0.8726779,0.88539267,0.012714769999999986,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1830,0.94779074,0.93906796,-0.00872277999999993,0.9254152,0.9129542,-0.012460999999999944,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1831,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1832,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1833,0.84709007,0.8770901,0.030000029999999955,0.86191434,0.86191434,0.0,0.8125,0.9125,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1834,0.88747483,0.9212248,0.03374996999999991,0.887464,0.887464,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1835,0.7288732,0.6426631,-0.08621009999999996,0.6608903,0.537733,-0.12315730000000003,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1836,0.8723259,0.9023259,0.030000000000000027,0.8604656,0.8604656,0.0,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1837,0.8949596,0.9299437,0.034984100000000073,0.8499424,0.89991945,0.04997704999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1838,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1839,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1840,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1841,0.9405762,0.9540168,0.013440600000000025,0.9472516,0.9343097,-0.01294189999999995,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1842,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1843,0.9222032,0.957679,0.035475799999999946,0.88886166,0.93954146,0.05067980000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1844,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1845,0.91942877,0.92835885,0.008930079999999951,0.8848982,0.8976554,0.012757200000000024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1846,0.83821183,0.84754276,0.00933092999999996,0.768874,0.78220403,0.013330030000000104,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1847,0.95638555,0.9476375,-0.008748050000000007,0.9376936,0.9251964,-0.012497199999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1848,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1849,0.88674223,0.9501551,0.06341287000000007,0.8971316,0.9287929,0.0316613,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1850,0.9212279,0.8249041,-0.09632379999999996,0.88746834,0.749863,-0.13760534000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1851,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1852,0.92834663,0.92834663,0.0,0.897638,0.897638,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1853,0.9216709,0.8867971,-0.034873799999999955,0.8881014,0.8382815,-0.04981990000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1854,0.91250956,0.94752234,0.035012779999999966,0.8750137,0.925032,0.05001829999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1855,0.9387154,0.9035737,-0.03514169999999994,0.9124505,0.8622482,-0.05020230000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1856,1.0,0.9980861,-0.001913900000000024,1.0,0.9972658,-0.00273420000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1857,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1858,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1859,0.90874404,0.79243356,-0.11631048,0.86963445,0.7034765,-0.16615795,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1860,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1861,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1862,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1863,0.9659029,0.8978985,-0.06800439999999996,0.9512898,0.85414064,-0.09714915999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1864,0.9301017,0.9475052,0.017403500000000016,0.90014523,0.9250074,0.024862170000000017,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1865,0.99143696,0.97431564,-0.017121319999999995,0.98776716,0.96330816,-0.02445900000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1866,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1867,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1868,0.93437684,0.0,-0.93437684,0.9437525,0.66698396,-0.27676853999999995,0.9125,0.890625,-0.021874999999999978,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1
1869,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1870,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1871,0.9325,0.905044,-0.027456000000000036,1.0,0.9768485,-0.02315149999999999,0.77500004,0.7375,-0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1872,0.92373127,0.93498117,0.011249900000000035,0.9392588,0.9392588,0.0,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1873,0.9469679,0.9028735,-0.04409439999999998,0.92423975,0.8612479,-0.06299185000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1874,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1875,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1876,0.96250004,1.0,0.03749996,0.99999994,0.99999994,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1877,0.9619703,0.92430586,-0.03766443999999991,0.945672,0.8918655,-0.05380649999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1878,0.923487,0.9491097,0.025622699999999998,0.8906957,0.92729956,0.036603860000000044,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1879,0.92136556,0.93886006,0.01749449999999997,0.887665,0.9126572,0.02499219999999991,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1880,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1881,0.94554824,0.8636614,-0.08188684000000002,0.9222118,0.80523056,-0.11698123999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1882,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1883,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1884,0.8813702,0.93008536,0.04871515999999998,0.8626716,0.90012187,0.03745027000000001,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1885,0.9738043,0.9651007,-0.008703599999999923,0.9625776,0.9501438,-0.01243380000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1886,0.9341292,0.95978576,0.02565656000000005,0.9058987,0.9425511,0.03665240000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1887,0.94522744,0.9279751,-0.017252339999999977,0.97532487,0.9506787,-0.024646170000000023,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1888,0.95125,0.9181299,-0.033120099999999986,1.0,0.8830428,-0.11695719999999998,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1889,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1890,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1891,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1892,0.88257736,0.9388443,0.05626693999999999,0.91261053,0.9501347,0.03752416999999997,0.8125,0.9125,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1893,0.92992735,0.95619214,0.026264789999999927,0.8998962,0.93741727,0.037521069999999934,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1894,0.8698363,0.8751831,0.005346799999999985,0.8783374,0.85383296,-0.02450444000000007,0.85,0.925,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1895,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1896,1.0,0.93503857,-0.06496142999999999,1.0,0.907198,-0.09280200000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1897,0.93593675,0.9573625,0.02142575000000002,0.9513382,0.93908924,-0.012248959999999975,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1898,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1899,0.9211465,0.9298917,0.008745200000000009,0.8873521,0.89984524,0.012493140000000014,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1900,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1901,0.84963286,0.8571315,0.007498640000000001,0.8387612,0.95125926,0.11249806000000007,0.875,0.6375,-0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1902,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1903,0.73337716,0.9357481,0.20237094,0.75839585,0.97249717,0.21410132000000004,0.675,0.85,0.17499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1904,0.9319784,0.7955386,-0.1364398,0.9028263,0.809698,-0.09312829999999994,1.0,0.7625,-0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1905,0.93267536,0.89918244,-0.033492919999999926,0.90382195,0.85597485,-0.04784710000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1906,0.8154589,0.90725756,0.09179866000000003,0.89172703,0.9157251,0.023998069999999982,0.6375,0.8875,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1907,0.7602977,0.8331003,0.07280260000000005,0.77542526,0.7615719,-0.013853360000000037,0.725,1.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1908,0.8949909,0.8783415,-0.016649400000000036,0.84998703,0.8262021,-0.023784929999999926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1909,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1910,0.7175558,0.7854016,0.06784580000000007,0.6929369,0.7309308,0.037993900000000025,0.77500004,0.9125,0.13749995999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1911,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1912,0.8875,1.0,0.11250000000000004,1.0,1.0,0.0,0.625,1.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1913,0.9650791,0.93870133,-0.026377769999999967,0.9501131,0.9124305,-0.03768260000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1914,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1915,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1916,1.0,0.99121994,-0.008780059999999978,1.0,0.987457,-0.01254299999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1917,0.96885437,0.88770926,-0.08114511000000002,0.9555062,0.8395845,-0.11592170000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1918,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1919,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1920,1.0,0.84148616,-0.15851384000000002,0.99999994,0.7735517,-0.22644824000000008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1921,0.87294084,0.87494296,0.002002119999999996,0.86670125,0.85349,-0.013211250000000008,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1922,0.9362263,0.9287264,-0.007499900000000004,0.9624662,0.9624662,0.0,0.875,0.85,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1923,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1924,0.95500004,0.9819954,0.026995359999999913,1.0,0.9742792,-0.025720799999999988,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1925,0.96624994,0.9426886,-0.023561339999999986,0.99999994,0.9502693,-0.04973064000000005,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1926,0.783038,0.8064756,0.023437599999999947,0.87219715,0.90032226,0.028125110000000064,0.575,0.58750004,0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1927,0.9916672,0.89008963,-0.10157757,0.98809606,0.8429851,-0.14511096,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1928,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1929,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1930,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1931,0.91205025,0.9071331,-0.004917149999999926,0.8743574,0.8994758,0.025118400000000096,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1932,0.9300623,0.96502143,0.03495912999999995,0.9000889,0.95003057,0.04994167000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1933,0.8492573,0.90159094,0.05233363999999996,0.83822465,0.912987,0.07476234999999998,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1934,0.99119514,1.0,0.008804860000000025,0.9874215,1.0,0.012578500000000048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1935,0.8790026,0.8927013,0.013698700000000064,0.9128609,0.93778765,0.024926749999999998,0.8,0.7875,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1936,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1937,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1938,0.95874995,0.87174934,-0.08700060999999992,1.0,0.8167847,-0.18321529999999997,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1939,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1940,0.85442466,0.87947196,0.025047300000000106,0.8509638,0.87603134,0.02506754,0.8625,0.8875,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1941,0.96625006,0.95500004,-0.011250019999999972,1.0,1.0,0.0,0.8875,0.85,-0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1942,0.9580696,1.0,0.041930400000000034,0.9400994,0.99999994,0.05990054,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1943,0.0,0.0,0.0,0.26202264,0.23671795,-0.025304689999999963,0.52380955,1.0,0.47619045000000004,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1944,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1945,0.0,0.0,0.0,0.0010698442,0.0011198084,4.9964200000000066e-05,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1946,0.92463666,0.95589525,0.031258589999999975,0.92448086,0.9369932,0.01251234000000001,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1947,0.99130553,0.9826307,-0.008674830000000022,0.9875793,0.9751867,-0.012392600000000087,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1948,0.9639746,0.9639746,0.0,0.948535,0.948535,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1949,0.8864275,0.9289522,0.04252469999999997,0.8859678,0.8985032,0.012535399999999974,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1950,0.8966114,0.9395868,0.04297540000000011,0.9112306,0.9779811,0.06675050000000005,0.8625,0.85,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1951,0.9850001,0.9135298,-0.0714703000000001,1.0,0.8978997,-0.10210030000000003,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1952,0.97749996,0.97749996,0.0,0.99999994,0.99999994,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1953,0.9105774,0.8719088,-0.03866859999999994,0.8722534,0.8170125,-0.055240899999999926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1954,0.9483914,1.0,0.051608600000000004,0.9262734,1.0,0.07372659999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1955,0.9123535,0.92110187,0.00874836999999995,0.8747907,0.8872884,0.012497699999999945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1956,0.6472073,0.6462261,-0.0009812000000000154,0.6352961,0.5535373,-0.08175880000000002,0.675,0.8625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1957,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1958,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1959,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1960,0.97375005,0.9805943,0.006844249999999996,1.0,0.97227746,-0.027722539999999962,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1961,1.0,0.9825762,-0.01742379999999999,1.0,0.97510886,-0.024891140000000034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1962,0.9135629,0.9083519,-0.005210999999999966,0.87651837,0.901217,0.024698630000000055,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1963,0.9123179,0.9482542,0.03593630000000003,0.8747398,0.92607737,0.051337570000000055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1964,1.0,0.94054145,-0.05945855,0.99999994,0.9150592,-0.08494074000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1965,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1966,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1967,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1968,0.0,0.0,0.0,0.80261797,0.8678428,0.06522483000000001,0.7727273,0.8,0.02727270000000004,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
1969,0.9141287,0.88535255,-0.02877615,0.87732667,0.83621794,-0.04110872999999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1970,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1971,0.8943009,0.84799767,-0.04630322999999992,0.8490011,0.8364253,-0.012575799999999915,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1972,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1973,1.0,0.94929916,-0.05070083999999997,1.0,0.9757845,-0.024215499999999945,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1974,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
1975,0.90262073,0.97749996,0.07487922999999996,0.9251723,1.0,0.07482770000000005,0.85,0.925,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
