scenario_index,v26_rf,v27_rf,delta_rf,v26_progress,v27_progress,delta_progress,v26_comfort,v27_comfort,delta_comfort,v26_collision,v27_collision,v26_overlap,v27_overlap,v26_offroad,v27_offroad,v26_accuracy,v27_accuracy,v26_basepc,v27_basepc,v26_overlap_fail,v27_overlap_fail,v26_offroad_fail,v27_offroad_fail,v26_collision_fail,v27_collision_fail,v26_zero,v27_zero,new_zero,fixed_zero,persistent_zero,new_overlap,fixed_overlap,new_offroad,fixed_offroad,new_collision,fixed_collision,v27_zero_type,v26_episode_length,v27_episode_length,v26_seconds,v27_seconds
688,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
689,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
690,0.76484567,0.819092,0.05424633,0.7497795,0.87548846,0.1257089599999999,0.8,0.6875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.76484565,0.8190919219999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
691,0.96625006,0.96625006,0.0,1.0,1.0,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.96625,0.96625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
692,0.73444337,0.7217741,-0.01266927,0.7009905,0.7257488,0.0247583,0.8125,0.71250004,-0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.7344433499999999,0.7217741719999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
693,0.82869846,0.84869593,0.0199974699999999,0.78742635,0.8374227,0.0499963499999999,0.925,0.875,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8286984450000001,0.8486958899999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
694,0.0,1.0,1.0,0.7955867,1.0,0.2044133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.8569106899999999,1.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,PASS,24,80,2.4000000000000004,8.0
695,0.9683928,0.9601965,-0.0081963,0.9548468,0.9431378,-0.0117089999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.96839276,0.96019646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
696,0.9564112,0.96625006,0.00983886,0.9377302,1.0,0.0622698,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.95641114,0.96625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
697,0.82811445,0.8269207,-0.0011937499999999,0.81337774,0.8491725,0.03579476,0.8625,0.77500004,-0.08749996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.828114418,0.8269207619999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
698,0.77073383,0.7999297,0.02919587,0.70461977,0.8266852,0.12206543,0.925,0.7375,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.770733839,0.79992964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
699,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
700,0.8783631,0.9273438,0.0489807000000001,0.87444717,0.9497767,0.0753295299999999,0.8875,0.875,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.878363019,0.92734369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
701,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
702,0.9236256,0.9713257,0.0477000999999999,0.9391079,0.9590367,0.0199287999999999,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92362553,0.97132569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
703,0.8801158,0.8972997,0.0171839,0.9144511,0.93899953,0.02454843,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.88011577,0.897299671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
704,0.0,0.97749996,0.97749996,0.4227546,1.0,0.5772454,1.0,0.925,-0.0749999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0,1,0.59592822,0.9775,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,PASS,21,80,2.1,8.0
705,0.5777039,0.5154961,-0.0622078,0.39671978,0.3399944,-0.05672538,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5777038459999999,0.51549608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
706,0.8902964,0.8987681,0.0084716999999999,0.8432805,0.90359735,0.0603168499999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8902963499999998,0.8987681449999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
707,0.8314722,0.8988792,0.067407,0.75924605,0.88768446,0.12843841,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8314722349999999,0.8988791220000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
708,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
709,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
710,0.94375,1.0,0.05625,1.0,1.0,0.0,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.94375,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
711,1.0,0.97749996,-0.02250004,1.0,1.0,0.0,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.9775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
712,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
713,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
714,0.90092605,0.9199711,0.01904505,0.8584657,0.88567305,0.0272073499999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.90092599,0.919971135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
715,0.9210896,0.9210896,0.0,0.88727075,0.88727075,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.921089525,0.921089525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
716,0.9510356,0.992406,0.0413704,0.93005085,0.9891514,0.05910055,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.951035595,0.99240598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
717,0.83441085,0.833823,-0.00058785,0.76344407,0.8108187,0.0473746299999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.834410849,0.83382309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
718,0.8650708,0.8700658,0.0049949999999999,0.88760114,0.862594,-0.02500714,0.8125,0.8875,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.865070798,0.8700657999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
719,0.93007916,0.8525883,-0.07749086,0.9001131,0.875126,-0.0249871,1.0,0.8,-0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.93007917,0.8525881999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
720,0.92126507,0.912504,-0.00876107,0.8875215,0.8750057,-0.0125157999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92126505,0.91250399,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
721,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.999999958,0.999999958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
722,0.9417855,0.9417855,0.0,0.9168365,0.9168365,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.94178555,0.94178555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
723,0.94375,0.96999997,0.02624997,0.99999994,0.99999994,0.0,0.8125,0.90000004,0.08750004,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.943749958,0.96999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
724,0.8259495,0.8941,0.0681505,0.7995706,0.8487143,0.0491437,0.8875,1.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8259494199999999,0.8941000100000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
725,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
726,0.9359701,0.8993295,-0.0366406,0.9621001,0.8990421,-0.063058,0.875,0.90000004,0.02500004,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.93597007,0.899329482,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
727,0.9360682,1.0,0.0639317999999999,0.9086687,1.0,0.0913313,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.93606809,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
728,1.0,0.97375005,-0.0262499499999999,1.0,1.0,0.0,1.0,0.9125,-0.0875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.97375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
729,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
730,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
731,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
732,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
733,0.95874995,0.96250004,0.00375009,0.99999994,0.99999994,0.0,0.8625,0.875,0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.958749958,0.962499958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
734,0.81834185,0.8459509,0.0276090499999999,0.78870267,0.8388585,0.0501558299999999,0.8875,0.8625,-0.0249999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8183418689999999,0.84595095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
735,0.8986573,0.91239613,0.0137388299999999,0.8873676,0.87485164,-0.0125159599999999,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8986573200000001,0.912396148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
736,0.8595039,0.9083142,0.0488102999999999,0.86357695,0.90116316,0.0375862099999999,0.85,0.925,0.075,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.859503865,0.908314212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
737,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
738,0.88968354,0.93832874,0.0486451999999999,0.8424051,0.9708268,0.1284216999999999,1.0,0.8625,-0.1374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8896835699999999,0.93832876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
739,0.97749996,1.0,0.02250004,1.0,1.0,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9775,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
740,0.94750005,0.90126085,-0.0462392,1.0,0.9125155,-0.0874844999999999,0.825,0.875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9475,0.90126085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
741,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
742,0.8964173,0.93994695,0.0435296499999999,0.90023905,0.9624243,0.0621852499999999,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.896417335,0.93994701,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
743,0.8683322,0.8703483,0.0020160999999999,0.9619031,0.91121185,-0.0506912499999999,0.65000004,0.77500004,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8683321820000001,0.870348307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
744,0.9299542,0.91243726,-0.0175169399999999,0.8999345,0.87491035,-0.02502415,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92995415,0.912437245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
745,0.8824615,0.92996925,0.0475077499999999,0.83208776,0.9481704,0.11608264,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8824614319999999,0.92996928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
746,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
747,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,1,1,0.1,0.1
748,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
749,0.94629973,0.862861,-0.08343873,0.9875711,0.9005156,-0.0870555,0.85,0.77500004,-0.0749999599999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.94629977,0.862860932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
750,0.92270976,0.93060154,0.0078917799999999,0.8895854,0.9008593,0.0112739,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92270978,0.93060151,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
751,0.9124889,0.8612234,-0.0512655,0.8749841,0.84996194,-0.02502216,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91248887,0.8612233579999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
752,0.91714495,0.9669758,0.04983085,0.8816356,0.9528225,0.0711869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91714492,0.96697575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
753,0.91264707,0.93011135,0.01746428,0.87521005,0.900159,0.02494895,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.912647035,0.9301113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
754,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
755,0.8284936,0.8409559,0.0124622999999999,0.7549909,0.83172274,0.07673184,1.0,0.8625,-0.1374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8284936299999999,0.8409559179999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
756,0.88274825,0.8739338,-0.00881445,0.9503545,0.9752626,0.0249080999999999,0.725,0.6375,-0.0875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.88274815,0.87393382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
757,0.8638216,0.8751225,0.0113009,0.8376024,0.87517494,0.0375725399999999,0.925,0.875,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.86382168,0.8751224579999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
758,0.92417234,1.0,0.0758276599999999,0.8916747,1.0,0.1083252999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92417229,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
759,0.97749996,1.0,0.02250004,1.0,1.0,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9775,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
760,0.92249167,0.93110627,0.0086146,0.8892738,0.9015804,0.0123065999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92249166,0.9311062799999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
761,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
762,0.82438433,0.85999966,0.03561533,0.8080489,0.8589281,0.0508792,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8243842299999999,0.8599996699999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
763,0.92697763,0.92697763,0.0,0.89568233,0.89568233,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.926977631,0.926977631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
764,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
765,0.88533527,0.8645229,-0.02081237,0.8683361,0.8546755,-0.0136606,0.925,0.8875,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8853352700000001,0.86452285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
766,0.97749996,1.0,0.02250004,1.0,1.0,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9775,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
767,0.9122557,0.9541742,0.0419184999999999,0.874651,0.93453455,0.05988355,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9122557,0.9541741849999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
768,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0,True,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,OVERLAP+COLLISION,1,1,0.1,0.1
769,0.9025,0.95874995,0.0562499499999999,1.0,1.0,0.0,0.675,0.8625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9025,0.95875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
770,0.9502167,1.0,0.0497832999999999,0.96638095,1.0,0.0336190499999999,0.9125,1.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.950216665,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
771,0.9130912,0.90550727,-0.00758393,0.87584454,0.91322464,0.0373801,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.913091178,0.905507248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
772,0.9561745,0.97457296,0.01839846,0.9373922,0.96367556,0.0262833599999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.95617454,0.974572892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
773,0.92074966,0.91196674,-0.00878292,0.8867853,0.87423813,-0.01254717,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.92074971,0.911966691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
774,0.78814244,0.7843785,-0.00376394,0.79913205,0.83661216,0.03748011,0.7625,0.6625,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.7881424349999999,0.784378512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
