scenario_index,V25_RideFlux,V26_RideFlux,Delta_RideFlux,V25_Progress,V26_Progress,Delta_Progress,V25_Comfort,V26_Comfort,Delta_Comfort,V25_Collision,V26_Collision,Delta_Collision,V25_Overlap,V26_Overlap,Delta_Overlap,V25_OffroadBox,V26_OffroadBox,Delta_OffroadBox,V25_Accuracy,V26_Accuracy,Delta_Accuracy,V25_BasePC,V26_BasePC,Delta_BasePC
774,0.7793705,0.78814244,0.008771940000000034,0.8241006,0.79913205,-0.024968549999999978,0.675,0.7625,0.08749999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7793704199999999,0.7881424349999999,0.008772015000000022
775,0.925,1.0,0.07499999999999996,1.0,1.0,0.0,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9249999999999999,1.0,0.07500000000000007
776,0.8127591,0.87745667,0.06469757000000009,0.7753702,0.82493806,0.04956786000000002,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8127591519999999,0.8774566420000001,0.06469749000000014
777,0.96625006,0.9753606,0.00911054,1.0,0.96480083,-0.035199169999999946,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.9753605809999999,0.009110580999999951
778,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
779,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
780,0.96625006,0.9197348,-0.04651526000000006,1.0,0.8853353,-0.11466469999999995,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.91973471,-0.04651528999999999
781,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.7,1.0,0.30000000000000004
782,0.84625,0.8214068,-0.024843199999999954,0.99999994,0.84129536,-0.15870457999999998,0.4875,0.77500004,0.28750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.846249958,0.821406764,-0.024843194000000013
783,1.0,0.9737202,-0.026279799999999964,0.99999994,0.9624573,-0.03754264000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9999999580000001,0.9737201099999999,-0.02627984800000016
784,0.96250004,1.0,0.03749996,1.0,1.0,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,1.0,0.03750000000000009
785,0.8403487,0.89412117,0.05377247000000007,0.83621246,0.8487445,0.012532039999999967,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.840348722,0.8941211499999999,0.05377242799999993
786,0.95766354,0.9226074,-0.03505614000000001,0.98773366,0.8894392,-0.09829445999999997,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9576635619999999,0.92260744,-0.03505612199999997
787,0.9025,0.96625006,0.06375006000000005,1.0,1.0,0.0,0.675,0.8875,0.2124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9025,0.9662499999999999,0.06374999999999997
788,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
789,0.83066255,0.86246693,0.031804379999999965,0.8384465,0.85173845,0.013291950000000052,0.8125,0.8875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.83066255,0.862466915,0.031804364999999946
790,0.8873181,0.9705185,0.08320039999999995,0.9140258,0.9578836,0.04385779999999995,0.825,1.0,0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8873180599999999,0.9705185199999999,0.08320046000000003
791,0.8860411,0.91074103,0.024699929999999926,0.9497016,0.8724871,-0.07721450000000007,0.7375,1.0,0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.88604112,0.91074097,0.024699849999999968
792,0.96625006,0.9742729,0.008022839999999976,1.0,0.9632471,-0.03675289999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.9742729699999999,0.008022969999999963
793,0.8966813,0.87051624,-0.026165059999999962,0.90061617,0.8632374,-0.037378770000000006,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.896681319,0.87051618,-0.02616513900000006
794,0.7730712,0.9300858,0.1570146,0.67581606,0.90012246,0.2243063999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.773071242,0.9300857219999998,0.15701447999999985
795,0.89536947,0.93872756,0.043358090000000016,0.8987421,0.9606823,0.0619402,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8953694699999999,0.9387276099999999,0.043358140000000045
796,0.91,0.9424898,0.03248980000000001,1.0,0.9874854,-0.012514600000000042,0.7,0.83750004,0.13750004000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9099999999999999,0.9424897919999999,0.03248979200000002
797,0.65858,1.0,0.34141999999999995,0.5444,1.0,0.4556,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.6585799999999999,1.0,0.34142000000000006
798,0.9549999,1.0,0.04500009999999999,0.99999994,0.99999994,0.0,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.954999958,0.9999999580000001,0.04500000000000004
799,0.9424775,0.9172887,-0.02518880000000001,0.9660393,0.88184094,-0.08419836000000003,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94247751,0.9172886579999999,-0.025188852000000095
800,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
801,0.3357628,0.97375005,0.6379872500000001,0.08323253,1.0,0.91676747,0.925,0.9125,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.335762771,0.9737499999999999,0.6379872289999999
802,0.90467685,0.865894,-0.038782849999999924,0.9120383,0.86199147,-0.05004682999999999,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9046768099999999,0.8658940289999999,-0.03878278099999999
803,0.95657367,0.8856968,-0.07087687000000009,0.98617667,0.8367096,-0.14946706999999992,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.956573669,0.8856967199999999,-0.07087694900000008
804,0.86488974,0.9033828,0.03849306000000008,0.9623424,0.86197543,-0.10036697000000006,0.6375,1.0,0.36250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8648896799999999,0.903382801,0.03849312100000013
805,0.8340048,0.9842667,0.15026190000000006,0.76286393,0.97752386,0.21465993000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8340047509999999,0.984266702,0.15026195100000006
806,0.8580904,0.8918404,0.03374999999999995,0.8454862,0.8454862,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85809034,0.8918403399999999,0.03374999999999995
807,0.9200212,0.9081975,-0.011823699999999993,0.9286016,0.86885357,-0.05974803000000006,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.920021132,0.9081974989999999,-0.011823633000000111
808,0.7138869,0.78341526,0.06952835999999996,0.6394813,0.6905932,0.05111189999999999,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.71388691,0.78341524,0.06952832999999992
809,0.92758316,0.91285163,-0.014731529999999937,0.95011866,0.8755023,-0.07461636000000005,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9275830620000001,0.9128516099999999,-0.014731452000000145
810,0.9095251,0.92595494,0.01642984000000003,0.8707501,0.8942213,0.023471200000000025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9095250699999999,0.92595491,0.01642984000000003
811,0.88479996,0.9017022,0.016902239999999957,0.8354284,0.8595746,0.024146200000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8847998799999999,0.90170222,0.016902340000000127
812,0.95125,0.9325,-0.018750000000000044,1.0,1.0,0.0,0.83750004,0.77500004,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9512500119999999,0.932500012,-0.018749999999999933
813,1.0,0.938369,-0.06163099999999999,1.0,0.9119557,-0.08804429999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.9383689900000001,-0.06163100999999993
814,0.79645604,0.85604775,0.059591709999999964,0.7574372,0.7943539,0.036916699999999913,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7964560399999999,0.85604773,0.059591690000000086
815,0.96625006,0.97375005,0.007499990000000012,1.0000001,1.0000001,0.0,0.8875,0.9125,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.96625007,0.9737500699999999,0.007499999999999951
816,0.8800762,1.0,0.11992380000000002,0.8286804,1.0,0.17131960000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8800762799999999,1.0,0.11992372000000007
817,0.9552631,0.961561,0.006297899999999967,0.93609005,0.94508713,0.00899707999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.955263035,0.961560991,0.006297956000000049
818,0.8629435,0.8914899,0.028546399999999972,0.85777646,0.84498554,-0.012790919999999928,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8629435219999999,0.891489878,0.028546356000000106
819,0.96625006,0.96625006,0.0,1.0,1.0,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.9662499999999999,0.0
820,0.96250004,0.97749996,0.014999919999999944,1.0,1.0,0.0,0.875,0.925,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,0.9775,0.015000000000000124
821,0.8625355,0.85108995,-0.011445550000000027,0.9375507,0.86227137,-0.07527932999999998,0.6875,0.825,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.86253549,0.8510899589999998,-0.01144553100000012
822,0.8810207,0.8810207,0.0,0.83002967,0.83002967,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.881020769,0.881020769,0.0
823,0.8029348,0.9226311,0.11969630000000009,0.7184784,0.8894729,0.17099450000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.80293488,0.92263103,0.11969615
824,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
825,0.925,0.96625006,0.04125005999999998,1.0,1.0,0.0,0.75,0.8875,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9249999999999999,0.9662499999999999,0.04125000000000001
826,0.8113948,0.8358219,0.024427100000000035,0.83770686,0.79760265,-0.040104210000000085,0.75,0.925,0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.811394802,0.8358218550000001,0.024427053000000032
827,0.96625006,0.9232975,-0.04295256000000003,1.0,0.93863934,-0.061360659999999956,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.923297538,-0.042952461999999914
828,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,0.0
829,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
830,0.8865749,0.869064,-0.017510900000000107,0.83796424,0.8129485,-0.025015740000000064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8865749679999999,0.8690639499999999,-0.01751101799999999
831,0.8912501,0.92125,0.029999899999999968,1.0,1.0,0.0,0.6375,0.7375,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8912499999999999,0.9212499999999999,0.030000000000000027
832,0.57968783,0.7983381,0.21865027000000004,0.44776833,0.86191165,0.41414332000000004,0.8875,0.65000004,-0.23749995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.579687831,0.798338167,0.21865033600000006
833,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
834,0.93107206,1.0,0.06892794000000002,0.90153146,0.99999994,0.09846848000000008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9310720219999999,0.9999999580000001,0.06892793600000013
835,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
836,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
837,0.90400565,0.9152557,0.011250050000000011,0.9110795,0.9110795,0.0,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90400565,0.91525565,0.011249999999999982
838,0.8226191,0.91261905,0.08999994999999994,0.87517005,0.87517005,0.0,0.7,1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.822619035,0.9126190350000001,0.09000000000000008
839,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
840,0.844104,0.93001854,0.08591453999999998,0.8255058,0.90002644,0.07452064000000003,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8441040599999999,0.9300185079999999,0.08591444799999992
841,0.897778,0.901133,0.003354999999999997,0.9021828,0.8587614,-0.04342139999999994,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8977779599999999,0.9011329799999999,0.0033550199999999863
842,0.30305925,1.0,0.69694075,0.0043703625,1.0,0.9956296375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.30305925375,1.0,0.69694074625
843,0.925,0.9161728,-0.008827200000000035,1.0,0.9123897,-0.08761030000000003,0.75,0.925,0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9249999999999999,0.9161727900000001,-0.008827209999999863
844,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
845,0.8725411,1.0,0.12745890000000004,0.96255875,1.0,0.03744124999999998,0.6625,1.0,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8725411249999999,1.0,0.12745887500000008
846,0.93924636,0.93924636,0.0,0.96142334,0.96142334,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9392463379999999,0.9392463379999999,0.0
847,0.8557319,0.90338516,0.04765326000000003,0.7939027,0.8619787,0.06807600000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8557318899999999,0.90338509,0.04765320000000006
848,0.90471166,0.88291806,-0.02179360000000008,0.9228023,0.83274007,-0.09006222999999991,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9047116099999999,0.8829180489999999,-0.02179356099999996
849,0.7804181,0.78923196,0.008813859999999951,0.73452586,0.7471171,0.012591240000000004,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.780418102,0.7892319699999999,0.008813867999999947
850,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
851,0.0,1.0,1.0,1.0,1.0,0.0,0.9350649,1.0,0.06493510000000002,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,0.98051947,1.0,0.01948053000000005
852,0.5805093,0.9884302,0.40792090000000003,0.40072757,0.9834717,0.58274413,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.580509299,0.9884301899999999,0.40792089099999984
853,0.93982077,0.85947955,-0.08034121999999999,0.962244,0.8742565,-0.0879875,0.8875,0.825,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9398207999999999,0.8594795499999999,-0.08034125000000003
854,0.91375,0.94,0.026249999999999996,1.0,1.0,0.0,0.71250004,0.8,0.08749996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.913750012,0.94,0.026249988000000002
855,0.83423465,0.83423465,0.0,0.76319236,0.76319236,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8342346519999999,0.8342346519999999,0.0
856,0.88112354,0.86810935,-0.013014190000000037,0.8783908,0.8115847,-0.06680609999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8811235599999999,0.86810929,-0.013014269999999883
857,0.93010646,0.95125,0.02114354000000007,0.9537235,1.0,0.046276500000000054,0.875,0.83750004,-0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.93010645,0.9512500119999999,0.021143561999999894
858,0.6745595,0.97676754,0.30220804,0.5832992,0.9668107,0.3835115,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.6745594399999999,0.9767674900000001,0.3022080500000002
859,0.8660418,0.96625006,0.10020826000000005,0.86220247,1.0,0.13779752999999995,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.866041729,0.9662499999999999,0.10020827099999996
860,0.95125,0.95125,0.0,1.0,1.0,0.0,0.83750004,0.83750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9512500119999999,0.9512500119999999,0.0
861,0.95589274,0.97725695,0.021364209999999995,0.93698967,0.9675099,0.030520230000000037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9558927689999999,0.97725693,0.02136416100000016
862,0.86118376,0.8661439,0.004960140000000002,0.9249053,0.86234844,-0.06255686000000005,0.71250004,0.875,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8611837219999999,0.866143908,0.004960186000000033
863,0.97749996,1.0,0.022500040000000054,0.99999994,0.99999994,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9774999580000001,0.9999999580000001,0.022499999999999964
864,0.95881236,0.9836855,0.02487313999999996,0.94116056,0.9766935,0.03553293999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.958812392,0.9836854499999999,0.024873057999999837
865,0.6611711,0.71491545,0.053744349999999996,0.7998872,0.8123792,0.012491999999999948,0.3375,0.4875,0.14999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.6611710399999999,0.71491544,0.053744400000000025
866,0.96625006,0.9302622,-0.03598785999999998,1.0,0.90037453,-0.09962547,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.9302621709999999,-0.03598782900000008
867,0.8760094,0.8822319,0.006222499999999909,0.9246563,0.91211694,-0.01253936,0.7625,0.8125,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.87600941,0.8822318579999999,0.006222447999999936
868,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
869,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
870,0.97749996,0.9109027,-0.06659725999999999,1.0,0.87271816,-0.12728183999999998,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,0.910902712,-0.06659728800000009
871,0.8066351,0.8678503,0.061215199999999914,0.7612643,0.8112146,0.0499503,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8066350099999999,0.86785022,0.061215210000000075
872,0.95874995,0.94,-0.018749950000000015,0.99999994,0.99999994,0.0,0.8625,0.8,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9587499580000001,0.939999958,-0.018750000000000044
873,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
874,0.8226015,0.8263529,0.0037513999999999603,0.8751451,0.80014694,-0.07499816000000004,0.7,0.8875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8226015699999999,0.8263528579999999,0.0037512880000000193
875,0.9063906,0.9213263,0.014935699999999996,0.92520076,0.96260893,0.037408170000000074,0.8625,0.825,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9063905319999999,0.9213262509999999,0.014935719000000014
876,0.96625006,0.9158358,-0.050414260000000044,1.0,0.98690814,-0.013091859999999955,0.8875,0.75,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.915835698,-0.050414301999999966
877,0.8373639,0.8856144,0.048250499999999974,0.9123056,0.836592,-0.07571360000000005,0.6625,1.0,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8373639199999999,0.8856143999999999,0.048250479999999984
878,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
879,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
880,0.84645027,0.87520665,0.028756380000000026,0.9252861,0.8752952,-0.04999089999999995,0.6625,0.875,0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.84645027,0.87520664,0.028756370000000087
881,0.95125,0.95874995,0.007499949999999922,1.0,1.0,0.0,0.83750004,0.8625,0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9512500119999999,0.95875,0.0074999880000000685
882,0.73482925,0.9806286,0.24579934999999997,0.62118465,0.9723266,0.35114195000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.734829255,0.9806286200000001,0.2457993650000001
883,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
884,0.90625,1.0,0.09375,1.0,1.0,0.0,0.6875,1.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90625,1.0,0.09375
885,0.93321973,0.93321973,0.0,0.9528138,0.9528138,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.93321966,0.93321966,0.0
886,0.92875004,0.9201061,-0.008643940000000017,1.0,0.95015156,-0.049848439999999994,0.7625,0.85,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92875,0.9201060919999999,-0.008643908000000033
887,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.7,1.0,0.30000000000000004
888,0.94,0.925,-0.014999999999999902,1.0,1.0,0.0,0.8,0.75,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94,0.9249999999999999,-0.015000000000000013
889,0.90439826,0.9293373,0.024939040000000023,0.91164035,0.8990532,-0.012587149999999991,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.904398245,0.92933724,0.024938994999999964
890,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
