scenario_index,v17_RideFlux,v24_RideFlux,delta_RideFlux,v17_Progress,v24_Progress,delta_Progress,v17_Comfort,v24_Comfort,delta_Comfort,v17_Collision,v24_Collision,delta_Collision,v17_Overlap,v24_Overlap,delta_Overlap,v17_OffroadBox,v24_OffroadBox,delta_OffroadBox,v17_Accuracy,v24_Accuracy,delta_Accuracy,offroad_fixed_by_v24,offroad_new_in_v24,overlap_fixed_by_v24,overlap_new_in_v24,collision_fixed_by_v24,collision_new_in_v24
115,0.792173,0.7313282,-0.06084480000000003,0.8209614,0.8036831,-0.01727829999999997,0.725,0.5625,-0.16249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
116,0.80040437,0.86709404,0.06668967000000003,0.7470063,0.81013435,0.06312804999999999,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
117,0.8086851,0.8876154,0.07893030000000001,0.8124073,0.92516494,0.11275763999999999,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
118,0.86029476,0.971374,0.11107923999999991,0.800421,0.9591056,0.15868459999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
119,0.93876785,0.6974816,-0.24128624999999992,0.91252536,0.93747365,0.024948290000000095,1.0,0.1375,-0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
120,1.0,0.90865785,-0.09134215000000001,1.0,0.86951125,-0.13048875000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
121,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
122,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
123,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
124,0.82501805,0.8045875,-0.020430549999999936,0.8303829,0.8440535,0.013670599999999977,0.8125,0.71250004,-0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
125,1.0,0.91350156,-0.08649843999999995,1.0,0.8764308,-0.12356920000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
126,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
127,0.9341696,0.9422598,0.008090199999999936,0.95417094,0.96572834,0.01155739999999994,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
128,0.0,0.91834986,0.91834986,0.29591426,0.91549975,0.61958549,0.6086957,0.925,0.3163043000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,False,False,False,False
129,0.9163213,0.86903876,-0.047282539999999984,0.92867327,0.8611268,-0.06754647000000003,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
130,1.0,0.89385176,-0.10614824,1.0,0.84835964,-0.15164036000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
131,0.66538,0.6015102,-0.06386979999999998,0.5219714,0.43072885,-0.09124254999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
132,0.0,0.0,0.0,0.9061453,0.9061453,0.0,1.0,0.99999994,-5.999999996841865e-08,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,True
133,0.86875004,0.0,-0.86875004,0.99999994,0.100380026,-0.8996199140000001,0.5625,1.0,0.4375,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
134,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
135,0.7950231,0.7891929,-0.005830200000000008,0.7553901,0.8434898,0.0880997,0.8875,0.6625,-0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
136,0.8141699,0.8944647,0.0802948,0.73452836,0.8492352,0.11470683999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
137,0.95874995,0.74088055,-0.2178694,0.99999994,0.62982935,-0.3701705900000001,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
138,0.97749996,0.82946664,-0.1480333199999999,1.0,0.756381,-0.24361900000000003,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
139,0.874557,0.9097269,0.035169899999999976,0.8797243,0.9031813,0.02345699999999995,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
140,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
141,0.8637186,0.85326,-0.010458599999999985,0.8803124,0.9189428,0.038630399999999954,0.825,0.7,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
142,0.0,0.92584914,0.92584914,0.85747963,0.94764155,0.09016192,0.22500001,0.875,0.64999999,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,True,False
143,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
144,0.9406309,0.6581135,-0.28251740000000003,0.9741156,0.58123356,-0.39288203999999993,0.8625,0.83750004,-0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
145,0.0,0.0,0.0,0.47454846,0.4496158,-0.024932659999999995,0.76363635,0.7169812,-0.04665514999999998,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
146,0.8579487,0.842673,-0.015275700000000003,0.8988553,0.8234615,-0.07539380000000007,0.7625,0.8875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
147,0.88082165,0.8722639,-0.00855775000000003,0.8297452,0.81751984,-0.012225359999999963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
148,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
149,0.7772972,0.8793359,0.10203869999999993,0.6818532,0.82762265,0.14576944999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
150,0.811879,0.8680029,0.056123900000000004,0.8705413,0.8114328,-0.05910850000000001,0.675,1.0,0.32499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
151,0.8596792,0.9185425,0.05886330000000006,0.7995417,0.9372035,0.13766179999999995,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
152,0.7776471,0.0,-0.7776471,0.7627101,0.7503321,-0.012378,0.8125,0.62068963,-0.19181037,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
153,0.6698675,0.7842503,0.1143828,0.57659644,0.7400005,0.16340405999999996,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
154,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
155,0.7778827,0.8078827,0.029999999999999916,0.82197523,0.82197523,0.0,0.675,0.77500004,0.10000003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
156,0.9829025,0.989521,0.006618499999999972,0.975575,0.98503006,0.00945506000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
157,0.88753074,0.8975115,0.009980760000000033,0.8875439,0.98751634,0.09997243999999994,0.8875,0.6875,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
158,0.0,0.0,0.0,0.10361835,0.10361835,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
159,0.8899315,0.59834045,-0.29159104999999996,0.9499022,0.54941493,-0.40048727000000006,0.75,0.71250004,-0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
160,0.77609533,0.8042326,0.028137269999999992,0.6801362,0.7203323,0.04019610000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
161,0.8348997,0.8211697,-0.01373000000000002,0.81235665,0.93738526,0.12502860999999998,0.8875,0.55,-0.3374999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
162,0.7437791,0.79216135,0.04838224999999996,0.6821844,0.78344476,0.10126035999999994,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
163,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
164,0.67453617,0.71887726,0.04434108999999997,0.66898024,0.72161037,0.05263012999999994,0.6875,0.71250004,0.02500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
165,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
166,0.89637613,0.8557167,-0.04065943000000005,0.9001802,0.9760239,0.07584370000000007,0.8875,0.575,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
167,0.93305,0.9221412,-0.010908800000000052,0.9365,0.97448736,0.037987360000000026,0.925,0.8,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
168,0.8885471,0.8885471,0.0,0.888996,0.888996,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
169,0.8480137,0.799056,-0.04895769999999999,0.8150196,0.8415085,0.026488900000000037,0.925,0.7,-0.2250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
170,0.78670466,0.8727652,0.08606054000000007,0.81314945,0.92537886,0.11222940999999997,0.725,0.75,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
171,0.96625006,0.93091625,-0.03533381000000002,1.0,0.9495232,-0.05047679999999999,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
172,0.82565403,0.87515146,0.04949742999999995,0.80986285,0.88593054,0.07606769000000002,0.8625,0.85,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
173,0.97749996,0.8884509,-0.0890490599999999,1.0,0.8406442,-0.15935580000000005,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
174,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
175,0.8589527,0.8177027,-0.04125000000000001,0.8895753,0.8895753,0.0,0.7875,0.65000004,-0.13749995999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
176,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
177,0.7125463,0.7587365,0.04619020000000007,0.6536375,0.7035521,0.04991460000000003,0.85,0.8875,0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
178,0.81054825,0.8812559,0.07070765000000001,0.7775689,0.83036554,0.05279663999999995,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
179,0.6785149,0.74593025,0.06741534999999999,0.5407355,0.6959717,0.15523619999999994,1.0,0.8625,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
180,1.0,0.892488,-0.10751200000000005,1.0,0.8464114,-0.15358859999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
181,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
182,1.0,0.88771725,-0.11228274999999999,1.0,0.8395961,-0.16040390000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
183,0.7293469,0.6563171,-0.07302980000000003,0.6937098,0.7447387,0.05102889999999993,0.8125,0.45000002,-0.36249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
184,0.86784345,0.721861,-0.14598244999999999,0.8594191,0.9615871,0.10216800000000004,0.8875,0.16250001,-0.7249999899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
185,0.95500004,0.85115,-0.10385004000000009,1.0,0.7873571,-0.21264289999999997,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
186,0.75007147,0.84171313,0.09164166000000007,0.6429592,0.77387595,0.13091675000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
187,1.0,0.8553156,-0.14468440000000005,1.0,0.79330796,-0.20669203999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
188,1.0,0.94236004,-0.057639960000000046,0.99999994,0.91765714,-0.08234280000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
189,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
190,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
191,0.94,0.8716406,-0.06835939999999996,1.0000001,0.86484367,-0.1351564300000001,0.8,0.8875,0.08749999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
192,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
193,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
194,0.8382082,0.9223814,0.08417320000000006,0.8224402,0.9373305,0.1148903,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
195,0.0,0.9005384,0.9005384,0.05179509,0.93291193,0.8811168399999999,0.90909094,0.825,-0.08409094000000006,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,False,False
196,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
197,1.0,0.86918145,-0.13081854999999998,1.0,0.8131164,-0.18688360000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
198,0.8828398,0.91327935,0.030439550000000093,0.8326282,0.9403991,0.1077709,1.0,0.85,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
199,1.0,0.9256858,-0.0743142,1.0,0.89383686,-0.10616314000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
200,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
201,0.92125,0.92773813,0.006488130000000036,1.0,0.95034015,-0.04965984999999995,0.7375,0.875,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
202,0.8245848,0.8718155,0.04723069999999996,0.79762113,0.9240222,0.12640107,0.8875,0.75,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
203,0.81953955,0.8970868,0.07754724999999996,0.8386279,0.93869543,0.10006753000000002,0.77500004,0.8,0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
204,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
205,0.80381244,0.8312654,0.027452960000000082,0.80008924,0.92502195,0.12493270999999995,0.8125,0.6125,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
206,0.7665219,0.6353715,-0.1311504,0.789674,0.7523164,-0.03735759999999999,0.71250004,0.3625,-0.35000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
207,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
208,0.89017373,0.8261145,-0.06405923000000002,0.87524813,0.7998063,-0.07544183000000004,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
209,1.0,0.8369269,-0.16307309999999997,1.0,0.8152526,-0.1847474,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
210,0.96999997,0.71634656,-0.2536534100000001,1.0,0.5947808,-0.4052192,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
211,0.5697735,0.79436874,0.22459523999999997,0.53539073,0.79195535,0.2565646199999999,0.65000004,0.8,0.14999996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
212,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
213,0.95649415,0.9032367,-0.05325745000000004,0.9378487,0.8617667,-0.07608199999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
214,0.7626121,0.7401121,-0.022499999999999964,0.76266015,0.76266015,0.0,0.7625,0.6875,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
215,0.83856595,0.7124425,-0.12612345000000003,0.7693799,0.7445607,-0.02481920000000004,1.0,0.6375,-0.36250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
216,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
217,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
218,0.9161708,0.48566133,-0.43050946999999995,0.94988686,0.399159,-0.5507278600000001,0.83750004,0.6875,-0.15000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
219,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
220,0.82511866,0.73004013,-0.09507853,0.8626695,0.88755727,0.024887769999999976,0.7375,0.3625,-0.37500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
221,0.8874306,0.92608625,0.03865565000000004,0.88740087,0.974766,0.08736513000000001,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
222,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
223,0.9005705,0.735008,-0.16556250000000006,0.92760074,0.6857257,-0.24187504000000004,0.83750004,0.85,0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
224,0.96625006,0.9015402,-0.06470986000000001,1.0,0.9343432,-0.06565679999999996,0.8875,0.825,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
225,1.0,0.91526,-0.08474000000000004,1.0,0.9271572,-0.07284279999999999,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
226,1.0,0.54987335,-0.45012664999999996,1.0,0.3569619,-0.6430381000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
227,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
228,0.96625006,0.8627105,-0.10353955999999997,1.0,0.90030074,-0.09969925999999996,0.8875,0.77500004,-0.11249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
229,1.0,0.89056677,-0.10943323000000005,1.0,0.8436668,-0.15633319999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
230,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
231,0.0,0.0,0.0,0.8194018,0.46927768,-0.35012412,0.8550725,0.8541667,-0.0009058000000000677,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,True,False
232,0.88776964,0.95874995,0.07098030999999994,0.88788515,1.0,0.11211484999999999,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
233,0.9175,0.0,-0.9175,1.0,1.0,0.0,0.725,0.83606553,0.11106552999999997,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
234,0.78888637,0.7851426,-0.003743769999999924,0.6984091,0.72520363,0.026794529999999983,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
235,0.772108,0.9122888,0.1401808,0.80836856,0.92291254,0.11454397999999999,0.6875,0.8875,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
236,0.7298351,0.755653,0.02581790000000006,0.7801215,0.8277186,0.04759709999999995,0.6125,0.58750004,-0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
237,0.95575565,0.904616,-0.05113964999999998,0.96357936,0.89052284,-0.07305651999999996,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
238,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
239,0.7390534,0.83404726,0.09499385999999999,0.659362,0.7629246,0.10356259999999995,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
240,0.6792539,0.87114173,0.19188782999999998,0.7614341,0.9498453,0.1884112,0.4875,0.6875,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
241,0.74626875,0.67760986,-0.06865889000000003,0.7125268,0.8126569,0.1001301,0.825,0.3625,-0.46249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
