scenario_index,episode_length_v17,accuracy_v17,at_fault_collision_v17,comfort_v17,distance_into_oncoming_traffic_v17,nuplan_driving_direction_compliance_v17,log_divergence_v17,offroad_v17,offroad_in_box_v17,distance_on_multiple_lanes_v17,time_on_multiple_lanes_v17,multiple_lanes_score_v17,overlap_v17,progress_ratio_v17,making_progress_v17,run_red_light_v17,sdc_off_route_v17,sdc_progression_v17,sdc_wrongway_v17,max_overspeed_m_per_s_v17,max_overspeed_km_per_h_v17,nuplan_speed_compliance_v17,min_ttc_v17,average_ttc_v17,ttc_within_bound_v17,nuplan_aggregate_score_v17,vmax_aggregate_score_v17,rideflux_aggregate_score_v17,episode_length_v25,accuracy_v25,at_fault_collision_v25,comfort_v25,distance_into_oncoming_traffic_v25,nuplan_driving_direction_compliance_v25,log_divergence_v25,offroad_v25,offroad_in_box_v25,distance_on_multiple_lanes_v25,time_on_multiple_lanes_v25,multiple_lanes_score_v25,overlap_v25,progress_ratio_v25,making_progress_v25,run_red_light_v25,sdc_off_route_v25,sdc_progression_v25,sdc_wrongway_v25,max_overspeed_m_per_s_v25,max_overspeed_km_per_h_v25,nuplan_speed_compliance_v25,min_ttc_v25,average_ttc_v25,ttc_within_bound_v25,nuplan_aggregate_score_v25,vmax_aggregate_score_v25,rideflux_aggregate_score_v25,d_RideFlux,d_Progress,d_Comfort,d_Collision,d_Overlap,d_OffroadBox,d_Accuracy,V25_PrimaryFailure
738,80,1,0.0,0.925,5.3329935,0.5,4.0491395,1.0,0.0,35.496822,6.6000000000000005,0.0,0.0,0.8146463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6000001,4.6974998,1.0,0.0,0.0,0.8477524,80,1,0.0,0.875,5.161888,0.5,4.7720637,1.0,0.0,37.20195,7.800000000000001,0.0,0.0,0.750695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,4.8975,1.0,0.0,0.0,0.78798646,-0.059765939999999906,-0.06395130000000004,-0.050000000000000044,0.0,0.0,0.0,0,PASS
739,80,1,0.0,1.0,0.0,1.0,7.8872247,1.0,0.0,44.949722,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.5916282,1.0,0.0,26.660385,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
740,80,1,0.0,0.875,0.0,1.0,13.632181,0.0,0.0,185.79395,8.0,0.0,0.0,0.9612558,1.0,0.0,0.0,0.0,0.0,3.4445343,12.400323,0.0,5.0,5.0,1.0,0.72226745,0.6082252,0.935379,80,1,0.0,0.8875,0.0,1.0,52.100887,0.0,0.0,229.71573,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.005863,43.221107,0.0,5.0,5.0,1.0,0.7359375,0.61973685,0.96625006,0.03087106000000006,0.038744200000000006,0.012499999999999956,0.0,0.0,0.0,0,PASS
741,80,1,0.0,1.0,0.0,1.0,0.10697583,1.0,0.0,0.10903704,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.20098141,1.0,0.0,0.20042524,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
742,80,1,0.0,0.8875,0.0,1.0,4.278377,1.0,0.0,56.006996,3.7,0.5,0.0,0.90023905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8964173,80,1,0.0,0.8875,0.0,1.0,2.101219,1.0,0.0,125.694275,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,0.06983276000000005,0.09976094999999996,0.0,0.0,0.0,0.0,0,PASS
743,80,1,0.0,0.625,0.0,1.0,7.3669243,1.0,0.0,67.64888,6.5,0.0,0.0,0.8351574,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,4.97,1.0,0.0,0.0,0.77211016,80,1,0.0,0.675,0.0,1.0,12.910384,1.0,0.0,84.61719,6.7,0.0,0.0,0.8985421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,4.945,0.0,0.0,0.0,0.8314795,0.05936934000000005,0.06338469999999996,0.050000000000000044,0.0,0.0,0.0,0,PASS
744,80,1,0.0,0.8875,0.0,1.0,9.055278,0.0,0.0,161.50835,8.0,0.0,0.0,0.8623941,1.0,0.0,0.0,0.0,0.0,3.4244003,12.327841,0.5715012,5.0,5.0,1.0,0.83581096,0.7038408,0.8699259,80,1,0.0,0.6625,0.0,1.0,2.380815,0.0,0.0,182.28194,8.0,0.0,0.0,0.96246237,1.0,0.0,0.0,0.0,0.0,3.4622555,12.464119,0.0,5.0,5.0,1.0,0.69608194,0.58617425,0.87247366,0.00254776000000001,0.10006826999999996,-0.22499999999999998,0.0,0.0,0.0,0,PASS
745,80,1,0.0,0.65000004,0.0,1.0,10.101912,1.0,0.0,133.26805,8.0,0.0,0.0,0.83208776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.77746147,80,1,0.0,1.0,0.0,1.0,8.678985,1.0,0.0,135.50162,8.0,0.0,0.0,0.8448996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8914297,0.11396823,0.012811840000000019,0.34999996,0.0,0.0,0.0,0,PASS
746,80,1,0.0,0.925,0.0,1.0,9.688445,1.0,0.0,37.54618,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.98875,1.0,0.0,0.0,0.97749996,80,1,0.0,1.0,0.0,1.0,2.9165192,1.0,0.0,24.444368,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.022500040000000054,0.0,0.07499999999999996,0.0,0.0,0.0,0,PASS
747,1,0,1.0,1.0,0.0,1.0,0.00049208116,1.0,0.0,0.00031170668,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,1.0,0.0029913452,1.0,0.0,0.00531713,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OVERLAP+AT_FAULT
748,80,1,0.0,1.0,0.0,1.0,0.05427414,1.0,0.0,0.064171836,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,1.49415,1.0,0.0,3.30375,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.99625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
749,80,1,0.0,0.71250004,0.0,1.0,16.565128,1.0,0.0,170.87253,8.0,0.0,0.0,0.88809234,1.0,0.0,0.0,0.0,0.0,3.692213,13.291966,0.43561846,5.0,5.0,1.0,0.0,0.0,0.8354146,80,1,0.0,0.75,0.0,1.0,38.275845,1.0,0.0,215.72083,7.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.1412735,36.508583,0.0,5.0,5.0,1.0,0.0,0.0,0.925,0.08958540000000004,0.11190765999999996,0.03749996,0.0,0.0,0.0,0,PASS
750,80,1,0.0,0.75,0.0,1.0,11.883458,0.0,0.0,98.5679,5.4,0.5,0.0,0.8140877,1.0,0.0,0.0,0.0,0.0,1.0000534,3.600192,0.97055024,2.8,4.9725,1.0,0.90329,0.8396126,0.7948614,80,1,0.0,0.8125,0.0,1.0,3.2956407,0.0,0.0,141.09384,6.9,0.0,0.0,0.96284896,1.0,0.0,0.0,0.0,0.0,1.0394421,3.7419913,0.8641511,2.2,4.965,1.0,0.9309906,0.78399205,0.9177443,0.1228828999999999,0.14876126,0.0625,0.0,0.0,0.0,0,PASS
751,80,1,0.0,0.8875,0.0,1.0,14.024158,1.0,0.0,117.13658,6.5,0.0,0.0,0.79992616,1.0,0.0,0.0,0.0,0.0,3.0544395,10.995982,0.82538825,5.0,5.0,1.0,0.0,0.0,0.8261983,80,1,0.0,0.8875,0.0,1.0,8.955646,1.0,0.0,159.99304,7.6,0.0,0.0,0.89997596,1.0,0.0,0.0,0.0,0.0,3.0047073,10.816946,0.5491407,5.0,5.0,1.0,0.0,0.0,0.8962332,0.0700348999999999,0.10004979999999997,0.0,0.0,0.0,0.0,0,PASS
752,80,1,0.0,0.77500004,0.0,1.0,8.481375,1.0,0.0,29.079,2.4000000000000004,1.0,0.0,0.8492653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.99375,1.0,0.0,0.0,0.8269858,80,1,0.0,0.8875,0.0,1.0,4.800581,1.0,0.0,59.889957,5.1000000000000005,0.5,0.0,0.9231338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.9375,1.0,0.0,0.0,0.91244364,0.08545784000000001,0.0738685,0.11249995999999995,0.0,0.0,0.0,0,PASS
753,80,1,0.0,0.8875,0.0,1.0,10.344089,0.0,0.0,110.781975,6.7,0.0,0.0,0.8252415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.93132544,0.78427404,0.843919,80,1,0.0,0.925,0.0,1.0,2.75685,0.0,0.0,134.28894,7.0,0.0,0.0,0.97507006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.98283446,0.82765007,0.9600491,0.11613010000000001,0.14982856,0.03750000000000009,0.0,0.0,0.0,0,PASS
754,80,1,0.0,1.0,0.0,1.0,0.109537244,1.0,0.0,0.13520376,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.6902227,1.0,0.0,0.9305793,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
755,80,1,0.0,0.8875,0.0,1.0,19.719055,1.0,0.0,96.56119,8.0,0.0,0.0,0.65411186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7241283,80,1,0.0,0.8875,0.0,1.0,10.249849,1.0,0.0,13.509306,0.8,1.0,0.0,0.83172274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8484559,0.1243276000000001,0.17761088000000003,0.0,0.0,0.0,0.0,0,PASS
756,80,1,0.0,0.83750004,0.0,1.0,2.9307404,1.0,0.0,91.139336,7.7,0.0,0.0,0.9377932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.90770525,80,1,0.0,0.77500004,0.0,1.0,4.74022,1.0,0.0,95.943665,8.0,0.0,0.0,0.9503545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,4.3925004,0.0,0.0,0.0,0.8977482,-0.009957050000000023,0.012561299999999997,-0.0625,0.0,0.0,0.0,0,PASS
757,80,1,0.0,0.8875,0.0,1.0,8.4486265,0.0,0.0,11.493628,0.8,1.0,0.0,0.86264664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.94301456,0.95201224,0.8701027,80,1,0.0,0.875,0.0,1.0,3.9766102,0.0,0.0,0.0,0.0,1.0,0.0,0.91271144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9570973,0.9638714,0.901398,0.031295300000000026,0.05006480000000002,-0.012499999999999956,0.0,0.0,0.0,0,PASS
758,3,0,1.0,1.0,0.0,1.0,0.0041503906,1.0,0.0,0.0005776948,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,80,1,0.0,0.8125,0.0,1.0,2.2740476,1.0,0.0,3.3077798,8.0,0.0,0.0,0.8676824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,4.7625003,1.0,0.0,0.0,0.8511276,0.8511276,0.8676824,-0.1875,-1.0,-1.0,0.0,1,PASS
759,80,1,0.0,0.925,0.0,1.0,5.5304213,1.0,0.0,14.266654,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97749996,80,1,0.0,1.0,0.0,1.0,3.5682237,1.0,0.0,11.691818,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.022500040000000054,0.0,0.07499999999999996,0.0,0.0,0.0,0,PASS
760,80,1,0.0,0.8,0.0,1.0,11.150967,1.0,0.0,124.643936,7.4,0.0,0.0,0.81542605,1.0,0.0,0.0,0.0,0.0,0.2201519,0.7925468,0.9976887,5.0,5.0,1.0,0.0,0.0,0.8107983,80,1,0.0,0.8125,0.0,1.0,2.3697534,1.0,0.0,150.31915,7.5,0.0,0.0,0.9753727,1.0,0.0,0.0,0.0,0.0,0.29225922,1.0521332,0.9606614,5.0,5.0,1.0,0.0,0.0,0.9265108,0.1157125,0.15994664999999997,0.012499999999999956,0.0,0.0,0.0,0,PASS
761,80,1,0.0,1.0,0.0,1.0,0.26909012,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,2.1436405,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
762,80,1,0.0,0.8875,0.0,1.0,13.7084875,1.0,0.0,71.96716,8.0,0.0,0.0,0.6693129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6000001,4.7962503,1.0,0.0,0.0,0.73476905,80,1,0.0,0.8875,0.0,1.0,5.943261,1.0,0.0,93.52836,8.0,0.0,0.0,0.8589281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1000001,4.71,1.0,0.0,0.0,0.86749965,0.13273059999999992,0.18961519999999998,0.0,0.0,0.0,0.0,0,PASS
763,80,1,0.0,0.8875,0.0,1.0,6.5895076,1.0,0.0,88.65166,8.0,0.0,0.0,0.8699094,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6000001,4.9212503,1.0,0.0,0.0,0.87518656,80,1,0.0,1.0,0.0,1.0,2.7624676,1.0,0.0,93.88882,8.0,0.0,0.0,0.92276585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1000001,4.9,1.0,0.0,0.0,0.94593614,0.07074958000000009,0.052856449999999944,0.11250000000000004,0.0,0.0,0.0,0,PASS
764,80,1,0.0,1.0,0.0,1.0,0.2862505,1.0,0.0,0.3039406,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.91,1.0,0.0,0.0,1.0,80,1,0.0,0.7875,0.0,1.0,0.37386498,1.0,0.0,0.73488605,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.9,1.0,0.0,0.0,0.93625003,-0.06374997000000004,0.0,-0.21250000000000002,0.0,0.0,0.0,0,PASS
765,80,1,0.0,0.925,0.0,1.0,15.523082,0.0,0.0,119.30347,7.0,0.0,0.0,0.77943397,1.0,0.0,0.0,0.0,0.0,1.7913055,6.4487,0.92809737,5.0,5.0,1.0,0.9037225,0.7610295,0.8231037,80,1,0.0,0.875,0.0,1.0,7.4614334,0.0,0.0,150.7349,7.300000000000001,0.0,0.0,0.91634506,1.0,0.0,0.0,0.0,0.0,1.8363495,6.610858,0.72210526,5.0,5.0,1.0,0.88875914,0.74842876,0.9039416,0.08083790000000002,0.13691109,-0.050000000000000044,0.0,0.0,0.0,0,PASS
766,80,1,0.0,0.9125,0.0,1.0,10.618044,1.0,0.0,55.175274,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97375005,80,1,0.0,0.85,0.0,1.0,1.0535154,1.0,0.0,34.09853,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.9425,1.0,0.0,0.0,0.95500004,-0.018750009999999984,0.0,-0.0625,0.0,0.0,0.0,0,PASS
767,80,1,0.0,1.0,0.0,1.0,5.198996,1.0,0.0,63.244644,6.7,0.0,0.0,0.88479084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,4.80625,1.0,0.0,0.0,0.9193536,80,1,0.0,1.0,0.0,1.0,2.5333474,1.0,0.0,76.97607,8.0,0.0,0.0,0.91492605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,4.48625,1.0,0.0,0.0,0.9404482,0.021094599999999963,0.03013521000000008,0.0,0.0,0.0,0.0,0,PASS
768,1,0,1.0,1.0,0.0,1.0,0.00745029,1.0,0.0,0.0124985445,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1,0,1.0,1.0,0.0,1.0,0.010626429,1.0,0.0,0.023798859,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OVERLAP+AT_FAULT
769,80,1,0.0,1.0,0.0,1.0,15.925967,1.0,0.0,107.35561,8.0,0.0,0.0,0.6943703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,4.8762503,1.0,0.0,0.0,0.78605926,80,1,0.0,0.71250004,0.0,1.0,2.9911401,1.0,0.0,156.30298,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.30248833,1.0889579,0.9604219,5.0,5.0,1.0,0.0,0.0,0.91375,0.1276907399999999,0.3056297,-0.28749996,0.0,0.0,0.0,0,PASS
770,80,1,0.0,1.0,0.0,1.0,1.8052794,1.0,0.0,40.16593,5.6000000000000005,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,3.4846864,1.0,0.0,45.329224,8.0,0.0,0.0,0.86734986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.9837503,1.0,0.0,0.0,0.90714496,-0.09285504,-0.13265013999999997,0.0,0.0,0.0,0.0,0,PASS
771,80,1,0.0,0.8,0.0,1.0,10.680236,1.0,0.0,80.40057,4.5,0.5,0.0,0.85088974,1.0,0.0,0.0,0.0,0.0,1.0050468,3.6181686,0.9765735,5.0,5.0,1.0,0.0,0.0,0.8356228,80,1,0.0,0.8125,0.0,1.0,8.842059,1.0,0.0,100.28839,5.300000000000001,0.5,0.0,0.9007383,1.0,0.0,0.0,0.0,0.0,1.089304,3.9214942,0.9719563,5.0,5.0,1.0,0.0,0.0,0.8742668,0.03864400000000001,0.04984856000000004,0.012499999999999956,0.0,0.0,0.0,0,PASS
772,80,1,0.0,1.0,0.0,1.0,5.5630274,1.0,0.0,96.458374,8.0,0.0,0.0,0.85124904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8958743,80,1,0.0,1.0,0.0,1.0,3.619777,1.0,0.0,121.74184,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.13500404,0.48601454,0.9905762,5.0,5.0,1.0,0.0,0.0,1.0,0.10412569999999999,0.14875096,0.0,0.0,0.0,0.0,0,PASS
773,80,1,0.0,0.8875,0.0,1.0,12.192698,1.0,0.0,110.34707,5.5,0.5,0.0,0.81149244,1.0,0.0,0.0,0.0,0.0,3.4979343,12.592564,0.67485964,5.0,5.0,1.0,0.0,0.0,0.83429474,80,1,0.0,0.8875,0.0,1.0,5.553188,1.0,0.0,176.4178,8.0,0.0,0.0,0.92449844,1.0,0.0,0.0,0.0,0.0,3.511156,12.6401615,0.120850205,5.0,5.0,1.0,0.0,0.0,0.9133989,0.07910415999999998,0.11300600000000005,0.0,0.0,0.0,0.0,0,PASS
774,63,0,0.0,1.0,0.0,1.0,6.532491,1.0,1.0,45.351524,3.8,0.5,0.0,0.66124684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,4.9380956,1.0,0.0,0.0,0.0,80,1,0.0,0.675,0.0,1.0,8.706458,1.0,0.0,49.301987,3.9,0.5,0.0,0.8241006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,4.9462504,1.0,0.0,0.0,0.7793705,0.7793705,0.16285375999999996,-0.32499999999999996,0.0,0.0,-1.0,1,PASS
775,80,1,0.0,1.0,0.0,1.0,0.38888952,1.0,0.0,0.35562676,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,0.75,0.0,1.0,0.8984861,1.0,0.0,0.6995435,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.925,-0.07499999999999996,0.0,-0.25,0.0,0.0,0.0,0,PASS
776,80,1,0.0,0.8875,0.0,1.0,13.886899,1.0,0.0,121.7377,8.0,0.0,0.0,0.7753702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8090092,80,1,0.0,0.90000004,0.0,1.0,17.566956,1.0,0.0,122.62651,8.0,0.0,0.0,0.7753702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8127591,0.0037498999999999727,0.0,0.012500040000000046,0.0,0.0,0.0,0,PASS
777,80,1,0.0,0.8875,0.0,1.0,3.2213256,1.0,0.0,120.73018,7.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,80,1,0.0,0.8875,0.0,1.0,6.8144126,1.0,0.0,133.82123,7.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
778,80,1,0.0,1.0,0.0,1.0,0.07220512,0.0,0.0,0.062329434,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.97625,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,0.08927417,0.0,0.0,0.24726003,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.97625,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
779,80,1,0.0,1.0,0.0,1.0,0.71938825,0.0,0.0,5.2172427,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,0.9627538,0.0,0.0,5.0167084,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
780,80,1,0.0,1.0,0.0,1.0,7.7155585,1.0,0.0,11.57262,0.9,1.0,0.0,0.83450377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8841526,80,1,0.0,0.8875,0.0,1.0,1.7635087,1.0,0.0,143.92377,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.96625006,0.08209746000000007,0.16549623000000002,-0.11250000000000004,0.0,0.0,0.0,0,PASS
781,1,0,1.0,1.0,0.0,1.0,0.005673972,1.0,0.0,0.011280398,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,1.0,0.014699212,1.0,0.0,0.029426798,0.1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,OVERLAP+AT_FAULT
782,80,1,0.0,0.6375,0.0,1.0,7.4563723,1.0,0.0,155.40152,8.0,0.0,0.0,0.8783871,1.0,0.0,0.0,0.0,0.0,1.6956577,6.1043677,0.78414166,3.3,4.9675,1.0,0.0,0.0,0.806121,80,1,0.0,0.4875,0.0,1.0,11.941447,1.0,0.0,204.9917,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,7.1977234,25.911804,0.0,1.7,4.80625,1.0,0.0,0.0,0.84625,0.04012899999999997,0.12161284000000006,-0.14999999999999997,0.0,0.0,0.0,0,LOW_COMFORT
783,80,1,0.0,1.0,0.0,1.0,5.705776,1.0,0.0,95.65764,8.0,0.0,0.0,0.8498943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.894926,80,1,0.0,1.0,0.0,1.0,4.4101467,1.0,0.0,121.89977,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.17807674,0.64107627,0.9856273,5.0,5.0,1.0,0.0,0.0,1.0,0.105074,0.15010564000000004,0.0,0.0,0.0,0.0,0,PASS
784,80,1,0.0,1.0,0.0,1.0,5.582279,0.0,0.0,101.772644,5.5,0.5,0.0,0.91448224,1.0,0.0,0.0,0.0,0.0,1.2560272,4.521698,0.91808265,5.0,5.0,1.0,0.95279634,0.8813022,0.94013757,80,1,0.0,0.875,0.0,1.0,2.311847,0.0,0.0,139.62044,6.300000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5918121,9.3305235,0.17167443,5.0,5.0,1.0,0.7772936,0.65456307,0.96250004,0.022362470000000023,0.08551776,-0.125,0.0,0.0,0.0,0,PASS
785,63,0,0.0,0.8253969,0.0,1.0,10.989129,1.0,1.0,10.816595,0.8,1.0,0.0,0.6141019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0000005,1.0,0.0,0.0,0.0,80,1,0.0,0.85,0.0,1.0,10.669791,1.0,0.0,0.0,0.0,1.0,0.0,0.83621246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8403487,0.8403487,0.22211056000000007,0.02460309999999999,0.0,0.0,-1.0,1,PASS
