scenario_index,v26_rf,v27_rf,delta_rf,v26_progress,v27_progress,delta_progress,v26_comfort,v27_comfort,delta_comfort,v26_collision,v27_collision,v26_overlap,v27_overlap,v26_offroad,v27_offroad,v26_accuracy,v27_accuracy
1058,0.8344067,0.84823,0.013823300000000094,0.8116524,0.8367571,0.02510469999999998,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1059,0.8981287,0.9351225,0.036993799999999966,0.85446966,0.9073178,0.05284813999999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1060,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1061,0.93659514,0.0,-0.93659514,0.94692165,0.5614369,-0.38548474999999993,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,1.0,1,0
1062,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1063,0.0,0.0,0.0,0.02351984,0.073440656,0.04992081600000001,0.5263158,0.42105263,-0.10526317000000002,1.0,1.0,1.0,1.0,0.0,0.0,0,0
1064,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1065,0.94375,0.88000005,-0.06374994999999994,1.0,1.0,0.0,0.8125,0.6,-0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1066,0.9123581,0.9305547,0.018196600000000007,0.87479734,0.9007924,0.02599506000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1067,0.8324974,0.81177753,-0.020719870000000085,0.84642494,0.7953964,-0.05102854000000001,0.8,0.85,0.04999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1068,0.8962149,0.8749725,-0.021242399999999995,0.8999499,0.87496084,-0.024989060000000007,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1069,0.89695495,0.88862914,-0.008325809999999989,0.938507,0.889113,-0.04939399999999994,0.8,0.8875,0.08749999999999991,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1070,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1071,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1072,0.8427995,0.896035,0.05323549999999999,0.82364213,0.9050499,0.08140776999999999,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1073,0.9466054,0.96625006,0.01964465999999998,0.9719363,1.0,0.028063700000000025,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1074,0.96625006,0.9574931,-0.008756960000000036,1.0,0.9874902,-0.012509800000000015,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1075,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1076,0.96625006,0.8953678,-0.07088225999999997,1.0,0.8987397,-0.10126029999999997,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1077,0.85475236,0.8808085,0.026056140000000005,0.79250336,0.8297263,0.03722294000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1078,0.8852736,0.88034624,-0.004927360000000047,0.83610517,0.86120886,0.025103690000000012,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1079,0.907461,0.907461,0.0,0.8678014,0.8678014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1080,0.92935294,0.9291221,-0.00023084000000006544,0.89907557,0.9630315,0.06395593,1.0,0.85,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1081,0.86000234,0.9037313,0.04372896000000004,0.80000323,0.8624732,0.0624699700000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1082,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1083,0.86171114,0.9115925,0.049881359999999986,0.8988731,0.8737036,-0.025169499999999956,0.77500004,1.0,0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1084,0.9388202,0.9300486,-0.00877159999999999,0.9126003,0.9000693,-0.01253100000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1085,0.9878751,1.0,0.012124899999999994,0.9826787,1.0,0.017321299999999984,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1086,0.84358656,0.8463898,0.0028032399999999846,0.80869496,0.83412826,0.025433299999999992,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1087,0.96534806,0.96534806,0.0,0.95049727,0.95049727,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1088,0.9555786,0.97749996,0.02192136,0.93654096,0.99999994,0.06345898000000005,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1089,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1090,0.91749996,0.97374994,0.05624998000000003,0.99999994,0.99999994,0.0,0.725,0.9125,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1091,0.97375005,0.95125,-0.022500049999999994,1.0,1.0,0.0,0.9125,0.83750004,-0.07499995999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1092,0.97749996,0.97749996,0.0,1.0,1.0,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1093,0.8348406,0.95874995,0.12390934999999992,0.7962009,1.0,0.2037991,0.925,0.8625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1094,0.9307251,0.95357555,0.022850450000000078,0.90103585,0.9336794,0.03264355000000008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1095,0.88242906,1.0,0.11757094000000001,0.89632714,1.0,0.10367285999999998,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1096,0.9303177,0.9137395,-0.016578199999999987,0.9004539,0.87677073,-0.023683169999999976,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1097,0.78396463,0.8490473,0.0650826699999999,0.84137803,0.8807818,0.03940376999999995,0.65000004,0.77500004,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1098,0.77967834,0.82495844,0.045280099999999934,0.82989764,0.84101206,0.011114419999999958,0.6625,0.7875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1099,0.9565849,0.9652254,0.008640500000000051,0.9379783,0.9503221,0.012343799999999905,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1101,0.9022933,0.9022933,0.0,0.860419,0.860419,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1102,0.9289436,0.96149844,0.032554839999999974,0.8984908,0.9449978,0.046506999999999965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1103,0.95125,0.8882126,-0.06303740000000002,1.0,0.89923227,-0.10076773000000006,0.83750004,0.8625,0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1104,0.9631807,1.0,0.0368193,0.9474011,0.99999994,0.052598840000000036,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1105,0.97749996,0.97749996,0.0,1.0,1.0,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1106,0.7744414,0.7032937,-0.07114769999999992,0.75813055,0.73149097,-0.026639579999999996,0.8125,0.6375,-0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1107,0.96250004,0.96625006,0.0037500200000000206,1.0,1.0,0.0,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1108,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1109,0.94555897,0.9922972,0.04673822999999999,0.92222697,0.9889959,0.06676893000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1110,0.9211319,0.9211319,0.0,0.88733125,0.88733125,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1111,0.8873024,0.89096117,0.0036587699999999224,0.8390034,0.8763731,0.03736970000000006,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1112,0.8815109,0.92035717,0.03884626999999996,0.83072984,0.8862245,0.05549465999999992,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1113,0.89018184,0.91268176,0.022499920000000007,0.87525976,0.87525976,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1114,0.772427,0.7823681,0.009941100000000036,0.71239567,0.7373116,0.02491592999999992,0.9125,0.8875,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1115,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1116,0.92354697,0.9451069,0.021559930000000005,0.8907814,0.9215813,0.030799900000000102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1117,0.94210017,0.93085,-0.01125017000000006,0.9494287,0.9494287,0.0,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1118,0.0,0.0,0.0,0.9664868,0.036647163,-0.9298396369999999,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
1119,0.8935062,0.86088574,-0.03262046000000007,0.8960803,0.8709082,-0.02517210000000003,0.8875,0.83750004,-0.049999959999999954,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1120,0.965634,0.9570379,-0.008596099999999995,0.9509057,0.9386255,-0.012280199999999963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1121,0.88126385,0.8994053,0.018141450000000003,0.8303769,0.85629326,0.02591635999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1122,0.86076564,0.89560175,0.034836109999999976,0.849308,0.89907396,0.04976596,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1123,0.9500123,0.8674162,-0.08259610000000006,0.98751754,0.9123802,-0.07513734000000005,0.8625,0.7625,-0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1124,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1125,1.0,0.97375005,-0.026249949999999966,1.0,1.0,0.0,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1126,0.86889124,0.86889124,0.0,0.81270176,0.81270176,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1127,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1128,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1129,0.9197691,0.97749996,0.05773085999999994,0.9228844,0.99999994,0.07711553999999998,0.9125,0.925,0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1130,0.8908396,0.9163338,0.025494200000000022,0.84405655,0.88047683,0.03642027999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1131,0.9787945,1.0,0.021205499999999988,0.9697064,1.0,0.03029360000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1132,0.9476647,1.0,0.052335299999999974,0.98952097,0.99999994,0.010478969999999976,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1133,0.9307875,0.96999997,0.039212470000000055,0.901125,1.0,0.09887500000000005,1.0,0.90000004,-0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1134,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1135,0.95125,0.96625006,0.015000059999999982,1.0,1.0,0.0,0.83750004,0.8875,0.049999959999999954,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1136,0.930067,0.947545,0.017477999999999994,0.9000957,0.9250642,0.02496849999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1137,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1138,0.88235253,0.8878131,0.005460569999999998,0.8801465,0.8933044,0.013157899999999945,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1139,0.9200091,0.9111435,-0.008865600000000029,0.88572717,0.87306213,-0.012665040000000016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1140,0.9187357,0.98254484,0.06380913999999993,0.93747956,0.97506404,0.03758448000000003,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1141,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1142,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1143,0.0,0.0,0.0,0.013795355,0.013795355,0.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0,0.0,0.0,0,0
1144,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1145,0.83399403,0.91238004,0.0783860099999999,0.8110629,0.8748286,0.06376569999999993,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1146,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1147,0.9385482,0.893339,-0.04520920000000006,0.9872117,0.885127,-0.10208470000000003,0.825,0.9125,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1148,1.0,0.97749996,-0.022500040000000054,1.0,1.0,0.0,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1149,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1150,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
1151,0.9248986,0.82605135,-0.09884725000000005,0.96235514,0.83721626,-0.12513887999999995,0.83750004,0.8,-0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1152,0.8350601,0.91763383,0.08257373000000001,0.8125859,0.93054825,0.11796235,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1153,0.93022376,0.9389618,0.008738040000000002,0.90031964,0.91280264,0.012483000000000022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1154,0.96250004,0.91707385,-0.04542619000000003,1.0,0.97260547,-0.027394530000000028,0.875,0.7875,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1155,0.96875155,0.96624994,-0.002501610000000043,0.9875022,0.99999994,0.012497740000000035,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1156,0.9111271,0.9288597,0.017732599999999987,0.87303877,0.898371,0.025332230000000067,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1157,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1158,0.94097424,0.95057565,0.009601410000000032,0.9156774,0.9293937,0.013716300000000015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1159,0.98320216,0.9457022,-0.03749996,0.9760031,0.9760031,0.0,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1160,0.94743997,0.9399399,-0.00750006999999997,0.957057,0.957057,0.0,0.925,0.90000004,-0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1161,0.8746694,0.9124002,0.03773079999999995,0.87452763,0.94450027,0.06997264000000003,0.875,0.83750004,-0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1162,0.90625,0.89390707,-0.012342929999999974,1.0,0.9662958,-0.03370419999999996,0.6875,0.725,0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1163,0.94672835,0.95439625,0.00766789999999995,0.9238977,0.9348518,0.010954099999999967,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1164,0.97749996,0.96625006,-0.011249899999999924,1.0,1.0,0.0,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1165,0.95125,0.95125,0.0,1.0,1.0,0.0,0.83750004,0.83750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1166,0.93015844,0.89102286,-0.03913558000000006,0.9002263,0.8764612,-0.023765099999999983,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1167,0.91297454,0.9477768,0.034802259999999974,0.8756779,0.92539537,0.04971747000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1168,0.9299866,0.9125711,-0.017415500000000028,0.8999807,0.8751015,-0.02487919999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1169,0.9674713,0.9850001,0.01752880000000001,0.97495896,1.0,0.02504103999999996,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1170,0.88944477,0.856684,-0.032760769999999995,0.9117068,0.84883434,-0.06287246000000002,0.83750004,0.875,0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1171,0.91687244,0.9520966,0.03522415999999995,0.91338915,0.9637093,0.05032015000000001,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1172,0.8885425,0.86481076,-0.02373174,0.8997035,0.9247296,0.02502610000000005,0.8625,0.725,-0.13750000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1173,0.96624994,0.99249995,0.026250010000000046,0.99999994,0.99999994,0.0,0.8875,0.975,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1174,0.93138474,0.9323565,0.0009717599999999882,0.93947816,0.9515806,0.012102440000000048,0.9125,0.8875,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1175,0.91590214,0.9297649,0.013862759999999974,0.9280746,0.9639499,0.035875300000000054,0.8875,0.85,-0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1176,0.98248166,0.9223763,-0.06010536,0.9749738,0.93732315,-0.03765065000000001,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1177,1.0,0.9822192,-0.01778080000000004,0.99999994,0.9745989,-0.025401039999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1178,0.87473375,0.8772494,0.0025156499999999804,0.9121196,0.862142,-0.049977600000000066,0.7875,0.9125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1179,0.9296978,0.9385131,0.00881529999999997,0.89956826,0.9121616,0.012593340000000008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1180,0.96625006,0.9025,-0.06375006000000005,1.0,1.0,0.0,0.8875,0.675,-0.2124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1181,0.9216135,0.9120302,-0.009583299999999961,0.8880194,0.874329,-0.013690399999999991,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1182,0.9362397,0.9395613,0.0033216000000000356,0.9624853,0.91365904,-0.04882626000000001,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1183,0.8622819,0.87457794,0.012296039999999953,0.9371884,0.8743971,-0.0627913,0.6875,0.875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1184,0.86255467,0.84193784,-0.02061682999999992,0.85722095,0.8224112,-0.03480974999999997,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1185,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1186,0.8758305,0.8846594,0.008828900000000028,0.822615,0.8352278,0.01261279999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1187,0.89144135,0.89144135,0.0,0.8449163,0.8449163,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1188,0.86766857,0.88435715,0.016688580000000064,0.8109551,0.83479595,0.023840849999999913,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1189,0.90456027,0.9448764,0.040316129999999895,0.8958003,0.9587519,0.0629516,0.925,0.9125,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1190,0.89533466,0.9389725,0.04363784000000004,0.85047805,0.9128178,0.06233975000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1191,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1192,0.9302112,0.94767755,0.017466349999999964,0.90030164,0.9252536,0.024951959999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1193,0.79175466,0.7971304,0.005375739999999962,0.8042924,0.81732917,0.01303677000000003,0.7625,0.75,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1194,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1195,0.9068398,0.9646444,0.057804599999999984,0.89905673,0.9494919,0.050435170000000085,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1196,0.8828333,0.860472,-0.02236130000000003,0.8808333,0.8542457,-0.026587600000000045,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1197,0.88276863,0.97749996,0.09473132999999989,0.88074094,1.0,0.11925905999999997,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1198,0.9126293,0.92136604,0.00873674000000002,0.8751847,0.88766575,0.012481049999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1199,0.8033894,0.8683758,0.0649864,0.75127053,0.91375107,0.16248054,0.925,0.7625,-0.1625000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1200,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1201,0.90909064,0.9116095,0.0025188600000000116,0.8701295,0.92194206,0.05181256000000001,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1202,0.94,0.90955925,-0.030440749999999905,1.0,0.92437035,-0.07562964999999999,0.8,0.875,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1203,0.97749996,0.8912501,-0.0862498599999999,1.0,1.0,0.0,0.925,0.6375,-0.2875000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1204,0.94743395,0.9049393,-0.04249464999999997,0.92490566,0.91241336,-0.012492300000000012,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1205,0.93625003,0.96625006,0.030000030000000066,1.0,1.0,0.0,0.7875,0.8875,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1206,0.87709826,0.8636408,-0.013457460000000032,0.88871175,0.83734393,-0.051367820000000064,0.85,0.925,0.07500000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1207,0.8931492,0.93340033,0.040251130000000024,0.91699886,0.97985756,0.06285870000000005,0.83750004,0.825,-0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1208,1.0,0.95125,-0.04874999999999996,1.0,1.0,0.0,1.0,0.83750004,-0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1209,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1210,1.0,0.9999092,-9.079999999994648e-05,1.0,0.99987024,-0.00012975999999997878,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1211,0.9824654,0.9912018,0.008736399999999978,0.9749505,0.98743105,0.012480549999999924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1212,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1213,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1214,0.96624994,0.96624994,0.0,0.99999994,0.99999994,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1215,0.9037995,0.96501285,0.061213350000000055,0.8625706,0.95001835,0.08744775000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1216,0.90343153,0.87585634,-0.02757518999999997,0.8941879,0.8547947,-0.03939320000000002,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1217,0.94070715,0.94070715,0.0,0.9152959,0.9152959,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1218,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1219,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1220,0.85913163,0.89435863,0.03522700000000001,0.7987595,0.84908384,0.05032434000000008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1221,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1222,0.8215271,0.83989185,0.01836475000000004,0.7986101,0.82484543,0.02623533,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1223,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1224,0.87636185,0.8075952,-0.06876665000000004,0.9251597,0.8858502,-0.0393095,0.7625,0.625,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1225,0.94,0.88892174,-0.05107825999999993,1.0,0.90024525,-0.09975475,0.8,0.8625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1226,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
